ICU_beds_per_100k,cases_per_100k,day,deceased_per_100k,dow_cos,dow_sin,holiday,lockdown,normal_beds_per_100k,recovered_per_100k,temp_avg,temp_max,temp_min,tests_per_100k
-0.6689224210205542,-0.6404650998727474,-1.591039199237428,-0.4762933899441136,0.6234898018587336,0.7818314824680298,False,True,-0.7594269881640581,-0.5720588605967569,0.37002782050515043,0.36696801091130377,0.18811745240148717,-0.48549380139389187
-0.6822789734533705,-0.6408275887459972,-1.5874917316805999,-0.3824954987848208,-0.22252093395631434,0.9749279121818236,False,True,-0.7786060583763624,-0.5743700507035074,0.11080182649771383,0.03839595049932116,0.4511363089149685,-0.4822058672094783
-0.6822789734533705,-0.641951304253072,-1.5839442641237718,-0.4762933899441136,-0.900968867902419,0.43388373911755823,False,True,-0.8009816402907176,-0.5674364803832558,0.35847814750481977,0.29344139599393737,0.30767147808943335,-0.478260346188182
-0.6956355258861868,-0.6422412953516718,-1.5803967965669437,-0.4762933899441136,-0.9009688679024191,-0.433883739117558,True,True,-0.8137676870989207,-0.5776057168529581,0.18009986449970214,0.03494939042506946,0.5383404217697056,-0.6791531248558523
-0.6956355258861868,-0.6427125308868967,-1.5768493290101155,-0.5700912811034063,-0.2225209339563146,-0.9749279121818236,True,True,-0.8073746636948191,-0.5780679548743083,0.05177016449602075,0.2543803818190859,0.3287692473284827,-0.756748371608013
-0.7089920783190031,-0.6428937753235217,-1.5733018614532872,-0.4762933899441136,0.6234898018587334,-0.7818314824680299,False,True,-0.81057117539687,-0.5813036210237591,-0.08939250550802895,0.0016326430406377512,-0.005982024597766046,-0.730116104714263
-0.7089920783190031,-0.6430025219854967,-1.569754393896459,-0.5700912811034063,1.0,0.0,False,True,-0.81057117539687,-0.5794546689383586,0.19806602250021738,0.30033451614243994,-0.5010763427407895,-0.4927272565996017
-0.7624182880502683,-0.6432200153094466,-1.566206926339631,-0.5700912811034063,0.6234898018587336,0.7818314824680298,False,True,-0.8073746636948191,-0.5794546689383586,0.013271254494916247,-0.08912677224798714,0.010896190793473278,-0.45623118715261085
-0.789131392915901,-0.6436550019573465,-1.5626594587828029,-0.5700912811034063,-0.22252093395631434,0.9749279121818236,False,True,-0.8073746636948191,-0.5771434788316081,-0.1676736225102745,-0.09831759911265779,0.03621351388033201,-0.5857757940185063
-0.8024879453487174,-0.6438724952812964,-1.5591119912259748,-0.6638891722626991,-0.900968867902419,0.43388373911755823,False,True,-0.8073746636948191,-0.5803791449810588,0.15828381549907652,0.44394118590292186,-0.6192238504794655,-0.5877485545291545
-0.8292010502143499,-0.6442712330418713,-1.5555645236691464,-0.5700912811034063,-0.9009688679024191,-0.433883739117558,False,True,-0.8201607105030221,-0.576681240810258,0.506057302509053,0.7702155395987372,-0.21977275288679882,-0.545991790387102
-0.8425576026471663,-0.6444524774784963,-1.5520170561123183,-0.5700912811034063,-0.2225209339563146,-0.9749279121818236,False,True,-0.8265537339071235,-0.5799169069597088,0.7088182285148693,0.8517841280226907,0.20358914984345683,-0.7271569639482908
-0.8425576026471663,-0.6445612241404712,-1.5484695885554902,-0.5700912811034063,0.6234898018587334,-0.7818314824680299,False,True,-0.832946757311225,-0.5803791449810588,0.7088182285148693,0.6714141508035257,0.3990951447919806,-0.7560907847711305
