date,tests,normal_beds,ICU_beds,state
2022-09-06,5546821,40,2,Burgenland
2022-09-06,25022356,98,5,Oberösterreich
2022-09-06,6749264,77,11,Kärnten
2022-09-07,5550309,39,2,Burgenland
2022-09-07,6750227,78,7,Kärnten
2022-09-07,40239480,159,6,Niederösterreich
2022-09-07,25028770,102,3,Oberösterreich
2022-09-07,10839632,73,0,Salzburg
2022-09-07,9760324,52,3,Tirol
2022-09-07,7170713,17,2,Vorarlberg
2022-09-07,69056241,252,19,Wien
2022-09-07,196049378,880,46,Alle
2022-09-07,21653682,108,4,Steiermark
2022-09-08,196126215,884,43,Alle
2022-09-08,21659074,104,3,Steiermark
2022-09-08,69096055,260,20,Wien
2022-09-08,7171529,25,1,Vorarlberg
2022-09-08,9762018,52,2,Tirol
2022-09-08,10840927,73,0,Salzburg
2022-09-08,40247109,151,7,Niederösterreich
2022-09-08,6753173,82,6,Kärnten
2022-09-08,5553495,35,0,Burgenland
2022-09-08,25042835,102,4,Oberösterreich
2022-09-09,196152343,867,47,Alle
2022-09-09,69096055,253,21,Wien
2022-09-09,7172349,24,1,Vorarlberg
2022-09-09,9763401,51,2,Tirol
2022-09-09,21666810,98,3,Steiermark
2022-09-09,10842149,70,0,Salzburg
2022-09-09,40252513,166,9,Niederösterreich
2022-09-09,6755375,68,6,Kärnten
2022-09-09,5556059,42,2,Burgenland
2022-09-09,25047632,95,3,Oberösterreich
2022-09-10,9765314,51,2,Tirol
2022-09-10,69173992,247,23,Wien
2022-09-10,7173127,24,1,Vorarlberg
2022-09-10,21677877,98,3,Steiermark
2022-09-10,196258938,855,50,Alle
2022-09-10,25051289,95,3,Oberösterreich
2022-09-10,5559855,42,2,Burgenland
2022-09-10,10843361,70,0,Salzburg
2022-09-10,40258228,160,10,Niederösterreich
2022-09-10,6755895,68,6,Kärnten
2022-09-11,5562089,42,2,Burgenland
2022-09-11,6756605,68,6,Kärnten
2022-09-11,40261240,160,10,Niederösterreich
2022-09-11,25053919,95,3,Oberösterreich
2022-09-11,10844460,70,0,Salzburg
2022-09-11,21685453,98,3,Steiermark
2022-09-11,9768155,51,2,Tirol
2022-09-11,7173705,24,1,Vorarlberg
2022-09-11,69199973,240,21,Wien
2022-09-11,196305599,848,48,Alle
2022-09-12,196345918,871,47,Alle
2022-09-12,69225161,260,21,Wien
2022-09-12,7174294,28,0,Vorarlberg
2022-09-12,9769337,54,2,Tirol
2022-09-12,21689657,87,6,Steiermark
2022-09-12,25056272,114,3,Oberösterreich
2022-09-12,40264193,160,10,Niederösterreich
2022-09-12,6757519,59,3,Kärnten
2022-09-12,5563966,34,2,Burgenland
2022-09-12,10845519,75,0,Salzburg
2022-09-13,196451196,879,52,Alle
2022-09-13,69288724,262,18,Wien
2022-09-13,7175133,29,1,Vorarlberg
2022-09-13,9771941,53,2,Tirol
2022-09-13,21693608,84,6,Steiermark
2022-09-13,10853816,80,5,Salzburg
2022-09-13,40269515,169,8,Niederösterreich
2022-09-13,6765111,56,4,Kärnten
2022-09-13,5566405,34,1,Burgenland
2022-09-13,25066943,112,7,Oberösterreich
2022-09-14,196529326,851,54,Alle
2022-09-14,69332636,242,24,Wien
2022-09-14,7176167,23,0,Vorarlberg
2022-09-14,21700505,84,6,Steiermark
2022-09-14,9773761,54,3,Tirol
2022-09-14,25073992,108,6,Oberösterreich
2022-09-14,5570603,37,0,Burgenland
2022-09-14,10855542,82,1,Salzburg
2022-09-14,40278261,164,9,Niederösterreich
2022-09-14,6767859,57,5,Kärnten
2022-09-15,5573539,33,0,Burgenland
2022-09-15,6769144,69,5,Kärnten
2022-09-15,40283892,160,9,Niederösterreich
2022-09-15,25078728,112,6,Oberösterreich
2022-09-15,10856912,80,0,Salzburg
2022-09-15,21705455,80,6,Steiermark
2022-09-15,9775862,60,5,Tirol
2022-09-15,7177148,21,0,Vorarlberg
2022-09-15,69376038,253,23,Wien
2022-09-15,196596718,868,54,Alle
2022-09-16,196670986,838,50,Alle
2022-09-16,69417086,246,18,Wien
2022-09-16,7178115,23,0,Vorarlberg
2022-09-16,21710621,86,6,Steiermark
2022-09-16,9777580,61,4,Tirol
2022-09-16,25093204,119,5,Oberösterreich
2022-09-16,5577328,28,0,Burgenland
2022-09-16,10858295,73,0,Salzburg
2022-09-16,40288725,141,12,Niederösterreich
2022-09-16,6770032,61,5,Kärnten
2022-09-17,196721078,848,54,Alle
2022-09-17,69445917,253,20,Wien
2022-09-17,7178942,23,0,Vorarlberg
2022-09-17,21714761,86,6,Steiermark
2022-09-17,9779409,61,4,Tirol
2022-09-17,25097946,119,5,Oberösterreich
2022-09-17,40293926,144,14,Niederösterreich
2022-09-17,6770599,61,5,Kärnten
2022-09-17,5580110,28,0,Burgenland
2022-09-17,10859468,73,0,Salzburg
2022-09-18,196767219,826,52,Alle
2022-09-18,69474016,233,18,Wien
2022-09-18,7179532,23,0,Vorarlberg
2022-09-18,9781059,61,4,Tirol
2022-09-18,21719810,86,6,Steiermark
2022-09-18,10860651,73,0,Salzburg
2022-09-18,40297986,142,14,Niederösterreich
2022-09-18,5582015,28,0,Burgenland
2022-09-18,25100941,119,5,Oberösterreich
2022-09-18,6771209,61,5,Kärnten
2022-09-19,5583893,34,2,Burgenland
2022-09-19,6772028,64,5,Kärnten
2022-09-19,40301784,142,14,Niederösterreich
2022-09-19,25105140,131,7,Oberösterreich
2022-09-19,10861898,66,5,Salzburg
2022-09-19,21721655,111,6,Steiermark
2022-09-19,9782277,74,3,Tirol
2022-09-19,7180047,23,0,Vorarlberg
2022-09-19,69499103,245,19,Wien
2022-09-19,196807825,890,61,Alle
2022-09-20,9785516,74,2,Tirol
2022-09-20,196903042,929,64,Alle
2022-09-20,69555506,255,21,Wien
2022-09-20,7181260,25,1,Vorarlberg
2022-09-20,21725814,106,8,Steiermark
2022-09-20,10863657,76,2,Salzburg
2022-09-20,25115509,133,8,Oberösterreich
2022-09-20,40309711,164,15,Niederösterreich
2022-09-20,6777447,60,5,Kärnten
2022-09-20,5588622,36,2,Burgenland
2022-09-21,196981147,947,57,Alle
2022-09-21,69602443,238,18,Wien
2022-09-21,7182520,21,1,Vorarlberg
2022-09-21,9788123,73,3,Tirol
2022-09-21,21733617,100,5,Steiermark
2022-09-21,10865816,118,1,Salzburg
2022-09-21,25123016,138,12,Oberösterreich
2022-09-21,40314412,161,13,Niederösterreich
2022-09-21,6779201,63,2,Kärnten
2022-09-21,5591999,35,2,Burgenland
2022-09-22,69646823,257,17,Wien
2022-09-22,7183926,22,0,Vorarlberg
2022-09-22,9790730,77,3,Tirol
2022-09-22,197095800,995,55,Alle
2022-09-22,21769457,112,4,Steiermark
2022-09-22,25137249,141,11,Oberösterreich
2022-09-22,5596096,32,3,Burgenland
2022-09-22,10867597,128,1,Salzburg
2022-09-22,40321426,157,15,Niederösterreich
2022-09-22,6782496,69,1,Kärnten
2022-09-23,197166761,973,61,Alle
2022-09-23,69692111,255,18,Wien
2022-09-23,7185129,22,0,Vorarlberg
2022-09-23,21775843,116,6,Steiermark
2022-09-23,9793207,83,3,Tirol
2022-09-23,25143144,144,13,Oberösterreich
2022-09-23,40325229,168,14,Niederösterreich
2022-09-23,6783790,69,3,Kärnten
2022-09-23,5598849,36,2,Burgenland
2022-09-23,10869459,80,2,Salzburg
2022-09-24,197232756,975,56,Alle
2022-09-24,69729666,257,13,Wien
2022-09-24,7186330,22,0,Vorarlberg
2022-09-24,9795635,83,3,Tirol
2022-09-24,21781753,116,6,Steiermark
2022-09-24,10871233,80,2,Salzburg
2022-09-24,40330821,168,14,Niederösterreich
2022-09-24,6784505,69,3,Kärnten
2022-09-24,5602873,36,2,Burgenland
2022-09-24,25149940,144,13,Oberösterreich
2022-09-25,197281493,960,58,Alle
2022-09-25,69755967,242,15,Wien
2022-09-25,7187316,22,0,Vorarlberg
2022-09-25,9798067,83,3,Tirol
2022-09-25,21787165,116,6,Steiermark
2022-09-25,25153607,144,13,Oberösterreich
2022-09-25,40335663,168,14,Niederösterreich
2022-09-25,6785353,69,3,Kärnten
2022-09-25,5605702,36,2,Burgenland
2022-09-25,10872653,80,2,Salzburg
2022-09-26,9800155,94,4,Tirol
2022-09-26,69786143,278,17,Wien
2022-09-26,7188104,31,0,Vorarlberg
2022-09-26,197330610,1082,66,Alle
2022-09-26,21790419,143,13,Steiermark
2022-09-26,40339179,164,14,Niederösterreich
2022-09-26,25157956,161,9,Oberösterreich
2022-09-26,6787141,66,5,Kärnten
2022-09-26,5607391,55,2,Burgenland
2022-09-26,10874122,90,2,Salzburg
2022-09-27,197435756,1224,75,Alle
2022-09-27,69848262,314,18,Wien
2022-09-27,7189769,32,1,Vorarlberg
2022-09-27,9804947,102,4,Tirol
2022-09-27,21796258,153,15,Steiermark
2022-09-27,25166442,176,11,Oberösterreich
2022-09-27,40344953,211,14,Niederösterreich
2022-09-27,6790624,78,7,Kärnten
2022-09-27,5610599,57,3,Burgenland
2022-09-27,10883902,101,2,Salzburg
2022-09-28,9809009,101,4,Tirol
2022-09-28,197543761,1320,73,Alle
2022-09-28,69902908,325,19,Wien
2022-09-28,7191687,35,2,Vorarlberg
2022-09-28,21816573,172,14,Steiermark
2022-09-28,10886766,118,2,Salzburg
2022-09-28,25175867,211,10,Oberösterreich
2022-09-28,40353732,212,12,Niederösterreich
2022-09-28,6792678,91,7,Kärnten
2022-09-28,5614541,55,3,Burgenland
2022-09-29,197642565,1397,67,Alle
2022-09-29,69953392,339,16,Wien
2022-09-29,7193385,35,3,Vorarlberg
2022-09-29,9812991,106,4,Tirol
2022-09-29,21824326,181,12,Steiermark
2022-09-29,10889441,125,3,Salzburg
2022-09-29,25196137,237,10,Oberösterreich
2022-09-29,40360553,227,10,Niederösterreich
2022-09-29,6795098,91,7,Kärnten
2022-09-29,5617242,56,2,Burgenland
2022-09-30,197745952,1421,69,Alle
2022-09-30,70007091,339,16,Wien
2022-09-30,7195124,35,3,Vorarlberg
2022-09-30,9816720,108,3,Tirol
2022-09-30,21848089,170,13,Steiermark
2022-09-30,10891623,132,2,Salzburg
2022-09-30,25204290,239,10,Oberösterreich
2022-09-30,40365728,247,13,Niederösterreich
2022-09-30,6797393,90,7,Kärnten
2022-09-30,5619894,61,2,Burgenland
2022-10-01,197745952,1422,67,Alle
2022-10-01,70007091,340,14,Wien
2022-10-01,7195124,35,3,Vorarlberg
2022-10-01,9816720,108,3,Tirol
2022-10-01,21848089,170,13,Steiermark
2022-10-01,10891623,132,2,Salzburg
2022-10-01,25204290,239,10,Oberösterreich
2022-10-01,40365728,247,13,Niederösterreich
2022-10-01,6797393,90,7,Kärnten
2022-10-01,5619894,61,2,Burgenland
2022-10-02,197745952,1442,68,Alle
2022-10-02,70007091,340,14,Wien
2022-10-02,7195124,35,3,Vorarlberg
2022-10-02,9816720,108,3,Tirol
2022-10-02,10891623,132,2,Salzburg
2022-10-02,40365728,267,14,Niederösterreich
2022-10-02,25204290,239,10,Oberösterreich
2022-10-02,6797393,90,7,Kärnten
2022-10-02,5619894,61,2,Burgenland
2022-10-02,21848089,170,13,Steiermark
2022-10-03,197918279,1626,71,Alle
2022-10-03,5623848,56,3,Burgenland
2022-10-03,6802369,122,5,Kärnten
2022-10-03,40383049,267,14,Niederösterreich
2022-10-03,25221971,301,8,Oberösterreich
2022-10-03,10896616,135,2,Salzburg
2022-10-03,21850790,216,18,Steiermark
2022-10-03,9826748,118,6,Tirol
2022-10-03,7199083,56,2,Vorarlberg
2022-10-03,70113805,355,13,Wien
2022-10-04,7200913,59,3,Vorarlberg
2022-10-04,9833235,136,6,Tirol
2022-10-04,198047083,1773,90,Alle
2022-10-04,70183504,370,21,Wien
2022-10-04,21857078,258,21,Steiermark
2022-10-04,5630278,57,3,Burgenland
2022-10-04,25236150,308,10,Oberösterreich
2022-10-04,40391175,308,18,Niederösterreich
2022-10-04,6806376,125,5,Kärnten
2022-10-04,10908374,152,3,Salzburg
2022-10-05,198172224,1905,80,Alle
2022-10-05,70239923,417,19,Wien
2022-10-05,7203436,70,3,Vorarlberg
2022-10-05,9838337,144,8,Tirol
2022-10-05,21882743,252,20,Steiermark
2022-10-05,10911700,164,4,Salzburg
2022-10-05,25245688,317,6,Oberösterreich
2022-10-05,40403671,338,14,Niederösterreich
2022-10-05,6809861,134,4,Kärnten
2022-10-05,5636865,69,2,Burgenland
2022-10-06,198290154,2016,100,Alle
2022-10-06,70295152,473,24,Wien
2022-10-06,7205431,70,3,Vorarlberg
2022-10-06,9843373,159,9,Tirol
2022-10-06,21891743,242,23,Steiermark
2022-10-06,25262646,335,10,Oberösterreich
2022-10-06,40410766,352,16,Niederösterreich
2022-10-06,6812686,138,6,Kärnten
2022-10-06,5653121,70,4,Burgenland
2022-10-06,10915236,177,5,Salzburg
2022-10-07,10917530,193,4,Salzburg
2022-10-07,5655934,70,4,Burgenland
2022-10-07,6815552,139,8,Kärnten
2022-10-07,40416872,371,14,Niederösterreich
2022-10-07,25270898,314,13,Oberösterreich
2022-10-07,21900871,257,19,Steiermark
2022-10-07,9847909,177,7,Tirol
2022-10-07,7207418,63,2,Vorarlberg
2022-10-07,70356065,512,27,Wien
2022-10-07,198389049,2096,98,Alle
2022-10-08,7207418,63,2,Vorarlberg
2022-10-08,9847909,177,7,Tirol
2022-10-08,198389049,2093,99,Alle
2022-10-08,70356065,512,27,Wien
2022-10-08,21900871,257,19,Steiermark
2022-10-08,5655934,70,4,Burgenland
2022-10-08,25270898,314,13,Oberösterreich
2022-10-08,40416872,368,15,Niederösterreich
2022-10-08,6815552,139,8,Kärnten
2022-10-08,10917530,193,4,Salzburg
2022-10-09,198389049,2099,99,Alle
2022-10-09,70356065,512,27,Wien
2022-10-09,7207418,63,2,Vorarlberg
2022-10-09,9847909,177,7,Tirol
2022-10-09,21900871,257,19,Steiermark
2022-10-09,25270898,314,13,Oberösterreich
2022-10-09,40416872,374,15,Niederösterreich
2022-10-09,6815552,139,8,Kärnten
2022-10-09,5655934,70,4,Burgenland
2022-10-09,10917530,193,4,Salzburg
2022-10-10,9859292,212,5,Tirol
2022-10-10,198596763,2310,118,Alle
2022-10-10,70475175,558,31,Wien
2022-10-10,7211545,74,2,Vorarlberg
2022-10-10,21921888,292,27,Steiermark
2022-10-10,5661230,73,7,Burgenland
2022-10-10,25288424,388,17,Oberösterreich
2022-10-10,40435199,374,15,Niederösterreich
2022-10-10,6819487,161,10,Kärnten
2022-10-10,10924523,178,4,Salzburg
2022-10-11,9867581,202,10,Tirol
2022-10-11,198746390,2418,130,Alle
2022-10-11,70541964,576,30,Wien
2022-10-11,7213522,76,2,Vorarlberg
2022-10-11,21928921,322,27,Steiermark
2022-10-11,10935962,195,6,Salzburg
2022-10-11,25320690,369,16,Oberösterreich
2022-10-11,40443415,439,23,Niederösterreich
2022-10-11,6825551,165,11,Kärnten
2022-10-11,5668784,74,5,Burgenland
2022-10-12,70604066,614,38,Wien
2022-10-12,7216054,74,2,Vorarlberg
2022-10-12,9872696,181,11,Tirol
2022-10-12,21955639,319,22,Steiermark
2022-10-12,198874675,2463,130,Alle
2022-10-12,25330999,374,15,Oberösterreich
2022-10-12,40452426,448,24,Niederösterreich
2022-10-12,6829781,169,10,Kärnten
2022-10-12,5673501,71,4,Burgenland
2022-10-12,10939513,213,4,Salzburg
2022-10-13,198972158,2425,125,Alle
2022-10-13,70660485,617,37,Wien
2022-10-13,7218056,77,2,Vorarlberg
2022-10-13,9875518,174,12,Tirol
2022-10-13,21965287,302,20,Steiermark
2022-10-13,10942463,215,3,Salzburg
2022-10-13,40461403,444,27,Niederösterreich
2022-10-13,6832747,175,9,Kärnten
2022-10-13,5678142,67,3,Burgenland
2022-10-13,25338057,354,12,Oberösterreich
2022-10-14,9875518,173,10,Tirol
2022-10-14,70660485,626,33,Wien
2022-10-14,7218056,74,3,Vorarlberg
2022-10-14,21965287,302,19,Steiermark
2022-10-14,198972158,2417,121,Alle
2022-10-14,25338057,352,17,Oberösterreich
2022-10-14,5678142,71,4,Burgenland
2022-10-14,10942463,201,3,Salzburg
2022-10-14,40461403,441,24,Niederösterreich
2022-10-14,6832747,177,8,Kärnten
2022-10-15,198972158,2422,120,Alle
2022-10-15,70660485,626,33,Wien
2022-10-15,7218056,74,3,Vorarlberg
2022-10-15,21965287,302,19,Steiermark
2022-10-15,9875518,173,10,Tirol
2022-10-15,25338057,352,17,Oberösterreich
2022-10-15,40461403,446,23,Niederösterreich
2022-10-15,6832747,177,8,Kärnten
2022-10-15,5678142,71,4,Burgenland
2022-10-15,10942463,201,3,Salzburg
2022-10-16,198972158,2416,120,Alle
2022-10-16,70660485,626,33,Wien
2022-10-16,7218056,74,3,Vorarlberg
2022-10-16,9875518,173,10,Tirol
2022-10-16,21965287,302,19,Steiermark
2022-10-16,10942463,201,3,Salzburg
2022-10-16,40461403,440,23,Niederösterreich
2022-10-16,6832747,177,8,Kärnten
2022-10-16,5678142,71,4,Burgenland
2022-10-16,25338057,352,17,Oberösterreich
2022-10-17,199185495,2409,120,Alle
2022-10-17,70838601,569,31,Wien
2022-10-17,7223759,85,3,Vorarlberg
2022-10-17,9777931,163,9,Tirol
2022-10-17,21996701,318,17,Steiermark
2022-10-17,10950886,183,3,Salzburg
2022-10-17,40492348,440,23,Niederösterreich
2022-10-17,6837667,193,11,Kärnten
2022-10-17,5689295,73,6,Burgenland
2022-10-17,25378307,385,17,Oberösterreich
2022-10-18,9782814,161,11,Tirol
2022-10-18,70902185,591,31,Wien
2022-10-18,7225715,77,2,Vorarlberg
2022-10-18,22003551,292,18,Steiermark
2022-10-18,199308530,2406,120,Alle
2022-10-18,25385082,376,19,Oberösterreich
2022-10-18,5695221,79,7,Burgenland
2022-10-18,10970370,183,3,Salzburg
2022-10-18,40502447,461,24,Niederösterreich
2022-10-18,6841145,186,5,Kärnten
2022-10-19,5702077,74,7,Burgenland
2022-10-19,6845396,162,6,Kärnten
2022-10-19,40512762,439,25,Niederösterreich
2022-10-19,25395498,357,17,Oberösterreich
2022-10-19,10972938,183,4,Salzburg
2022-10-19,22037844,294,22,Steiermark
2022-10-19,9786865,150,10,Tirol
2022-10-19,7228157,77,2,Vorarlberg
2022-10-19,70953923,608,31,Wien
2022-10-19,199435460,2344,124,Alle
2022-10-20,199540284,2248,132,Alle
2022-10-20,71006926,608,36,Wien
2022-10-20,7230092,68,3,Vorarlberg
2022-10-20,22046688,292,18,Steiermark
2022-10-20,9790130,133,8,Tirol
2022-10-20,25417085,346,18,Oberösterreich
2022-10-20,5705873,73,7,Burgenland
2022-10-20,10975499,167,10,Salzburg
2022-10-20,40521028,409,26,Niederösterreich
2022-10-20,6846963,152,6,Kärnten
2022-10-21,199625374,2214,125,Alle
2022-10-21,71055481,608,34,Wien
2022-10-21,7231843,59,2,Vorarlberg
2022-10-21,22054897,293,17,Steiermark
2022-10-21,9792826,132,9,Tirol
2022-10-21,25424561,351,18,Oberösterreich
2022-10-21,40530881,388,23,Niederösterreich
2022-10-21,6848465,149,6,Kärnten
2022-10-21,5709088,71,7,Burgenland
2022-10-21,10977332,163,9,Salzburg
2022-10-22,199625374,2201,128,Alle
2022-10-22,71055481,608,34,Wien
2022-10-22,7231843,59,2,Vorarlberg
2022-10-22,9792826,132,9,Tirol
2022-10-22,22054897,293,17,Steiermark
2022-10-22,10977332,163,9,Salzburg
2022-10-22,40530881,375,26,Niederösterreich
2022-10-22,5709088,71,7,Burgenland
2022-10-22,25424561,351,18,Oberösterreich
2022-10-22,6848465,149,6,Kärnten
2022-10-23,5709088,71,7,Burgenland
2022-10-23,6848465,149,6,Kärnten
2022-10-23,40530881,376,26,Niederösterreich
2022-10-23,25424561,351,18,Oberösterreich
2022-10-23,10977332,163,9,Salzburg
2022-10-23,9792826,132,9,Tirol
2022-10-23,7231843,59,2,Vorarlberg
2022-10-23,71055481,608,34,Wien
2022-10-23,199625374,2202,128,Alle
2022-10-23,22054897,293,17,Steiermark
2022-10-24,199798293,2035,119,Alle
2022-10-24,22072748,288,16,Steiermark
2022-10-24,71153116,541,31,Wien
2022-10-24,7235038,44,1,Vorarlberg
2022-10-24,9799038,127,7,Tirol
2022-10-24,10982030,147,6,Salzburg
2022-10-24,40548332,376,26,Niederösterreich
2022-10-24,6851377,142,8,Kärnten
2022-10-24,5718394,64,6,Burgenland
2022-10-24,25438220,306,18,Oberösterreich
2022-10-25,199898283,2003,105,Alle
2022-10-25,71207950,540,32,Wien
2022-10-25,7236550,43,1,Vorarlberg
2022-10-25,9803711,98,5,Tirol
2022-10-25,22078151,278,17,Steiermark
2022-10-25,10992171,152,4,Salzburg
2022-10-25,40556504,410,16,Niederösterreich
2022-10-25,6856495,141,9,Kärnten
2022-10-25,5720693,58,3,Burgenland
2022-10-25,25446058,283,18,Oberösterreich
2022-10-26,9803711,98,5,Tirol
2022-10-26,71207950,540,32,Wien
2022-10-26,199898283,2013,106,Alle
2022-10-26,22078151,278,17,Steiermark
2022-10-26,7236550,43,1,Vorarlberg
2022-10-26,25446058,283,18,Oberösterreich
2022-10-26,40556504,420,17,Niederösterreich
2022-10-26,6856495,141,9,Kärnten
2022-10-26,5720693,58,3,Burgenland
2022-10-26,10992171,152,4,Salzburg
2022-10-27,71288765,554,30,Wien
2022-10-27,7238959,40,2,Vorarlberg
2022-10-27,9810473,94,5,Tirol
2022-10-27,22107619,283,16,Steiermark
2022-10-27,200068069,1997,99,Alle
2022-10-27,25469243,266,12,Oberösterreich
2022-10-27,40573635,416,17,Niederösterreich
2022-10-27,6859956,148,7,Kärnten
2022-10-27,5724407,57,7,Burgenland
2022-10-27,10995012,139,3,Salzburg
2022-10-28,200127858,1909,99,Alle
2022-10-28,71324443,535,30,Wien
2022-10-28,7239821,41,2,Vorarlberg
2022-10-28,9813770,88,3,Tirol
2022-10-28,22111644,264,15,Steiermark
2022-10-28,10996810,138,5,Salzburg
2022-10-28,40578127,398,15,Niederösterreich
2022-10-28,6861809,140,8,Kärnten
2022-10-28,5728269,64,8,Burgenland
2022-10-28,25473165,241,13,Oberösterreich
2022-10-29,9813770,88,3,Tirol
2022-10-29,71324443,535,30,Wien
2022-10-29,7239821,41,2,Vorarlberg
2022-10-29,22111644,264,15,Steiermark
2022-10-29,200127858,1891,100,Alle
2022-10-29,25473165,241,13,Oberösterreich
2022-10-29,5728269,64,8,Burgenland
2022-10-29,10996810,138,5,Salzburg
2022-10-29,40578127,380,16,Niederösterreich
2022-10-29,6861809,140,8,Kärnten
2022-10-30,200127858,1882,100,Alle
2022-10-30,71324443,535,30,Wien
2022-10-30,7239821,41,2,Vorarlberg
2022-10-30,22111644,264,15,Steiermark
2022-10-30,9813770,88,3,Tirol
2022-10-30,25473165,241,13,Oberösterreich
2022-10-30,40578127,371,16,Niederösterreich
2022-10-30,6861809,140,8,Kärnten
2022-10-30,5728269,64,8,Burgenland
2022-10-30,10996810,138,5,Salzburg
2022-10-31,200256001,1787,98,Alle
2022-10-31,71388825,496,26,Wien
2022-10-31,7242331,37,2,Vorarlberg
2022-10-31,9819068,82,5,Tirol
2022-10-31,22126227,240,15,Steiermark
2022-10-31,11005590,143,6,Salzburg
2022-10-31,40593221,371,16,Niederösterreich
2022-10-31,6864712,126,7,Kärnten
2022-10-31,5732180,66,7,Burgenland
2022-10-31,25483847,226,14,Oberösterreich
2022-11-01,200256001,1789,100,Alle
2022-11-01,71388825,496,26,Wien
2022-11-01,7242331,37,2,Vorarlberg
2022-11-01,9819068,82,5,Tirol
2022-11-01,22126227,240,15,Steiermark
2022-11-01,11005590,143,6,Salzburg
2022-11-01,40593221,373,18,Niederösterreich
2022-11-01,6864712,126,7,Kärnten
2022-11-01,5732180,66,7,Burgenland
2022-11-01,25483847,226,14,Oberösterreich
2022-11-02,9823902,73,5,Tirol
2022-11-02,71477253,232,27,Wien
2022-11-02,7244203,27,1,Vorarlberg
2022-11-02,22147515,195,12,Steiermark
2022-11-02,200404032,1349,96,Alle
2022-11-02,25493549,193,16,Oberösterreich
2022-11-02,5732241,49,5,Burgenland
2022-11-02,11008413,119,4,Salzburg
2022-11-02,40609699,374,18,Niederösterreich
2022-11-02,6867257,87,8,Kärnten
2022-11-03,5743067,46,5,Burgenland
2022-11-03,6871869,69,9,Kärnten
2022-11-03,40615603,369,20,Niederösterreich
2022-11-03,25509970,181,10,Oberösterreich
2022-11-03,11010351,117,5,Salzburg
2022-11-03,22152464,179,15,Steiermark
2022-11-03,9827559,69,3,Tirol
2022-11-03,7245469,24,1,Vorarlberg
2022-11-03,71528206,206,25,Wien
2022-11-03,200504558,1260,93,Alle
2022-11-04,200577983,1237,91,Alle
2022-11-04,71573083,210,27,Wien
2022-11-04,7246717,24,1,Vorarlberg
2022-11-04,22159789,164,10,Steiermark
2022-11-04,9829754,85,2,Tirol
2022-11-04,25515997,168,9,Oberösterreich
2022-11-04,5745674,42,5,Burgenland
2022-11-04,11011785,113,6,Salzburg
2022-11-04,40621040,356,23,Niederösterreich
2022-11-04,6874144,75,8,Kärnten
2022-11-05,200577983,1226,85,Alle
